Id,MSSubClass,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,GarageType_NoNull,GarageYrBlt_NoNull,MasVnrArea_NoNull,LotFrontage_capped,LotArea_capped,TotalBsmtSF_capped,GrLivArea_capped,GarageArea_capped,1stFlrSF_capped
882,50,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,Gd,Gd,CBlock,Gd,TA,Mn,Gd,902,Unf,0,254,GasA,Ex,Y,SBrkr,530,0,0,0,2,1,3,1,Gd,7,Typ,1,TA,RFn,2,TA,TA,Y,168,36,0,0,0,0,4,2007,WD,Normal,187500,Attchd,1990.0,117.0,44.0,13758.0,1156.0,1717.0,400.0,1187.0
883,60,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,Gd,0,Unf,0,808,GasA,Gd,Y,SBrkr,785,0,0,0,2,1,3,1,TA,7,Typ,1,TA,RFn,2,TA,TA,Y,342,40,0,0,0,0,12,2009,WD,Normal,178000,BuiltIn,1993.0,0.0,,9636.0,808.0,1593.0,389.0,808.0
884,75,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,PConc,TA,Fa,No,TA,0,Unf,0,795,GasA,TA,N,SBrkr,795,481,1,0,1,0,5,1,TA,10,Typ,0,None,Unf,1,TA,Gd,Y,0,188,0,0,0,0,3,2006,WD,Normal,118500,Detchd,1997.0,0.0,60.0,6204.0,795.0,2230.0,440.0,954.0
885,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,TA,432,Unf,0,460,GasA,TA,Y,SBrkr,0,0,0,0,1,0,3,1,TA,5,Typ,0,None,RFn,1,TA,TA,Y,0,0,0,0,0,0,7,2009,WD,Normal,100000,Attchd,1967.0,60.0,65.0,7150.0,892.0,892.0,288.0,892.0
886,120,FV,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Ex,TA,Av,Ex,1238,Unf,0,460,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,2,1,Gd,5,Typ,1,TA,Fin,2,TA,TA,Y,97,65,0,0,0,0,1,2008,CWD,Abnorml,328900,Attchd,1999.0,60.0,50.0,5119.0,1698.0,1709.0,506.0,1709.0
887,90,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,TA,528,Unf,0,1098,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,4,2,TA,8,Typ,0,None,Fin,2,TA,TA,Y,272,54,0,0,0,0,6,2006,WD,Family,145000,Attchd,2005.0,122.0,70.0,8393.0,1626.0,1712.0,588.0,1712.0
888,50,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,TA,Gd,PConc,TA,TA,No,TA,0,Unf,0,816,GasA,TA,Y,SBrkr,521,0,0,0,1,1,3,1,TA,8,Typ,0,None,Unf,1,TA,TA,Y,121,0,0,0,265,0,4,2008,WD,Normal,135500,Attchd,1955.0,0.0,59.0,16466.0,816.0,1393.0,300.0,872.0
889,20,RL,Pave,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,Gd,Gd,PConc,TA,Gd,Gd,TA,351,Rec,823,1043,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,4,1,Gd,8,Typ,1,TA,Unf,2,TA,TA,Y,81,207,0,0,224,0,10,2007,WD,Normal,268000,Attchd,1970.0,0.0,95.0,15865.0,2154.1927632034713,2217.0,621.0,2129.096057431453
890,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,No,TA,1024,Unf,0,481,GasA,Ex,Y,SBrkr,0,0,1,0,1,0,2,1,TA,6,Typ,1,TA,RFn,2,TA,TA,Y,0,0,0,162,0,0,2,2009,WD,Normal,149500,Attchd,1953.0,90.0,128.0,12160.0,1505.0,1505.0,505.0,1505.0
891,50,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,Mn,TA,0,Unf,0,672,GasA,Ex,Y,SBrkr,252,0,0,0,1,0,3,1,TA,6,Typ,1,Po,Unf,2,TA,TA,Y,0,0,0,0,0,2000,7,2007,WD,Normal,122900,Detchd,2003.0,0.0,60.0,8064.0,672.0,924.0,576.0,672.0
892,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,TA,226,Rec,500,192,GasA,Gd,Y,SBrkr,765,0,0,0,2,1,3,1,TA,7,Typ,1,TA,RFn,2,TA,TA,Y,243,0,0,0,0,0,7,2009,WD,Normal,172500,Attchd,1978.0,92.0,70.0,11184.0,918.0,1683.0,440.0,918.0
893,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,TA,663,Unf,0,396,GasA,TA,Y,SBrkr,0,0,0,1,1,0,3,1,TA,6,Typ,0,None,RFn,1,TA,TA,Y,192,0,0,0,0,0,2,2006,WD,Normal,154500,Attchd,1963.0,0.0,70.0,8414.0,1059.0,1068.0,264.0,1068.0
894,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,TA,TA,PConc,Gd,TA,Mn,Gd,1064,Unf,0,319,GasA,TA,Y,SBrkr,0,0,1,0,1,0,3,1,TA,6,Typ,1,Gd,Unf,1,TA,TA,Y,511,116,0,0,0,0,6,2008,WD,Normal,165000,Attchd,1954.0,0.0,,13284.0,1383.0,1383.0,354.0,1383.0
895,90,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,TA,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,GasA,TA,Y,SBrkr,0,0,0,0,2,0,4,2,TA,8,Typ,0,None,Unf,2,TA,TA,Y,0,0,0,0,0,0,6,2009,WD,Alloca,118858,Attchd,1979.0,0.0,64.0,7018.0,0.0,1535.0,400.0,1535.0
896,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,TA,400,Unf,0,380,GasA,TA,Y,SBrkr,813,0,1,0,1,1,4,1,TA,8,Typ,1,TA,RFn,2,TA,TA,Y,0,50,0,0,0,0,10,2008,WD,Normal,140000,Attchd,1963.0,415.0,71.0,7056.0,780.0,1796.0,483.0,983.0
897,30,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,No,TA,285,Unf,0,666,GasA,Ex,N,SBrkr,0,0,0,0,1,0,2,1,TA,6,Typ,0,None,Unf,1,TA,TA,Y,0,28,0,0,0,0,4,2006,WD,Abnorml,106500,Detchd,1936.0,0.0,50.0,8765.0,951.0,951.0,327.0,951.0
898,90,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,TA,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,GasA,TA,Y,SBrkr,1120,0,0,0,2,0,6,2,TA,12,Typ,0,None,Unf,2,TA,TA,Y,154,0,0,0,0,0,6,2009,WD,Alloca,142953,Detchd,1979.0,0.0,64.0,7018.0,0.0,2240.0,528.0,1120.0
899,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,Gd,Ex,2188,Unf,0,142,GasA,Ex,Y,SBrkr,0,0,1,0,2,1,2,1,Ex,11,Typ,2,Gd,Fin,3,TA,TA,Y,0,67,0,0,0,0,3,2010,New,Partial,611657,Attchd,2009.0,760.0,100.0,12919.0,2154.1927632034713,2364.0,820.0,2129.096057431453
900,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,TA,No,TA,465,Unf,0,447,GasA,TA,Y,SBrkr,0,0,0,0,1,0,3,1,TA,6,Typ,1,TA,Unf,1,TA,TA,Y,0,0,0,0,0,0,6,2006,WD,Normal,135000,Attchd,1961.0,0.0,65.0,6993.0,912.0,1236.0,288.0,1236.0
901,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,TA,322,Unf,0,536,GasA,TA,Y,SBrkr,0,0,0,0,1,0,2,1,TA,4,Typ,0,None,Unf,1,TA,TA,Y,0,0,0,0,0,0,6,2007,WD,Normal,110000,Detchd,1979.0,0.0,,7340.0,858.0,858.0,684.0,858.0
902,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,Mn,TA,860,Unf,0,132,GasA,TA,Y,SBrkr,0,0,1,0,1,0,2,1,TA,5,Typ,0,None,Unf,1,TA,TA,Y,0,0,0,0,0,0,5,2009,WD,Normal,153000,Detchd,1968.0,0.0,64.0,8712.0,992.0,1306.0,756.0,1306.0
903,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Gd,0,Unf,0,783,GasA,Ex,Y,SBrkr,702,0,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Fin,2,TA,TA,Y,0,75,0,0,0,0,7,2006,WD,Normal,180000,Attchd,2003.0,0.0,63.0,7875.0,783.0,1509.0,393.0,807.0
904,20,RL,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Gd,0,Unf,0,1670,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,7,Typ,1,Gd,RFn,3,TA,TA,Y,144,60,0,0,0,0,8,2006,New,Partial,240000,Attchd,2006.0,27.0,50.0,14859.0,1670.0,1670.0,690.0,1670.0
905,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,TA,TA,CBlock,TA,TA,No,TA,599,Unf,0,277,GasA,TA,Y,SBrkr,0,0,0,0,1,0,3,1,TA,6,Typ,0,None,Unf,1,TA,TA,Y,0,0,0,0,0,0,8,2007,WD,Normal,125500,Attchd,1967.0,75.0,,6173.0,876.0,902.0,288.0,902.0
906,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,TA,354,LwQ,290,412,GasA,TA,Y,SBrkr,0,0,1,0,1,0,3,1,TA,6,Typ,0,None,RFn,1,TA,TA,Y,0,0,164,0,0,0,2,2010,WD,Normal,128000,Attchd,1954.0,110.0,80.0,9920.0,1056.0,1063.0,280.0,1063.0
907,20,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Gd,63,Unf,0,1560,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,3,1,Gd,8,Typ,1,Gd,RFn,3,TA,TA,Y,0,60,0,0,0,0,6,2007,WD,Normal,255000,Attchd,2006.0,208.0,116.0,13501.0,1623.0,1636.0,865.0,1636.0
908,50,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,Gd,TA,CBlock,Gd,TA,No,Gd,223,Unf,0,794,GasA,Gd,Y,SBrkr,1037,0,0,0,1,1,3,1,Gd,6,Typ,1,Gd,Fin,1,Fa,TA,Y,0,0,0,0,322,0,6,2006,WD,Normal,250000,Attchd,1936.0,0.0,86.0,11500.0,1017.0,2057.0,180.0,1020.0
909,20,RL,Pave,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,Av,Gd,301,ALQ,324,239,GasA,TA,Y,SBrkr,0,0,1,0,1,0,2,1,TA,5,Typ,0,None,Unf,2,TA,TA,Y,164,0,0,0,0,0,6,2006,WD,Normal,131000,Attchd,1983.0,0.0,,8885.0,864.0,902.0,484.0,902.0
910,60,RL,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Gd,0,Unf,0,742,GasA,Ex,Y,SBrkr,742,0,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Fin,2,TA,TA,Y,36,24,0,0,0,0,6,2009,WD,Normal,174000,Attchd,2005.0,0.0,130.7618378042347,12589.0,742.0,1484.0,390.0,742.0
911,90,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,TA,443,Unf,0,662,GasA,TA,Y,FuseA,1169,0,0,0,2,0,5,2,TA,12,Typ,0,None,Unf,2,TA,TA,Y,0,0,0,0,0,0,1,2010,WD,Normal,154300,Detchd,1960.0,361.0,80.0,11600.0,1105.0,2274.0,480.0,1105.0
912,20,RL,Pave,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,Gd,Gd,Av,Gd,196,Unf,0,1072,GasA,TA,Y,SBrkr,0,0,0,0,1,1,3,1,Gd,5,Typ,0,None,Unf,1,TA,TA,Y,173,0,0,0,0,0,10,2009,WD,Normal,143500,Detchd,1978.0,0.0,,9286.0,1268.0,1268.0,252.0,1268.0
913,30,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,No,TA,489,Unf,0,279,GasA,TA,N,SBrkr,0,0,0,0,1,0,3,1,TA,6,Min1,0,None,Unf,1,TA,TA,Y,0,0,112,0,120,620,7,2006,WD,Abnorml,88000,Detchd,1925.0,0.0,51.0,6120.0,768.0,1015.0,450.0,1015.0
914,90,RH,Pave,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,TA,284,Unf,0,717,GasA,TA,N,FuseA,1001,0,0,0,2,0,4,2,TA,8,Typ,0,None,Unf,3,TA,TA,Y,0,0,0,0,0,0,8,2007,WD,Normal,145000,2Types,1949.0,0.0,82.0,6270.0,1001.0,2002.0,871.0,1001.0
915,160,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,Gd,294,Unf,0,318,GasA,Ex,Y,SBrkr,612,0,0,0,2,1,2,1,Gd,4,Typ,0,None,RFn,2,TA,TA,Y,0,234,0,0,0,0,6,2009,New,Partial,173733,Detchd,2009.0,76.0,30.0,3000.0,612.0,1224.0,528.0,612.0
916,160,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,TA,TA,No,TA,0,Unf,0,546,GasA,Fa,Y,SBrkr,546,0,0,0,1,1,3,1,TA,6,Typ,0,None,Unf,1,TA,TA,Y,0,0,0,0,0,0,1,2007,WD,Normal,75000,Attchd,1970.0,80.0,21.0,2001.0,546.0,1092.0,286.0,546.0
917,20,C,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,TA,TA,CBlock,TA,TA,Av,TA,50,Unf,0,430,GasA,TA,N,FuseA,0,0,1,0,0,0,1,1,TA,4,Typ,0,None,Unf,1,TA,TA,Y,0,0,0,0,0,0,10,2006,WD,Abnorml,35311,Detchd,1958.0,0.0,50.0,9000.0,480.0,480.0,308.0,480.0
918,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,TA,1059,Unf,0,75,GasA,Ex,Y,FuseA,0,0,0,0,1,0,3,1,TA,6,Typ,0,None,RFn,1,TA,TA,Y,0,0,0,0,0,0,4,2009,WD,Normal,135000,Attchd,1956.0,0.0,,17140.0,1134.0,1229.0,284.0,1229.0
919,60,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,Ex,TA,Mn,Ex,48,GLQ,634,422,GasA,Ex,Y,SBrkr,1215,0,1,0,2,1,4,1,Gd,8,Typ,1,TA,RFn,3,TA,TA,Y,72,192,224,0,0,0,11,2007,WD,Normal,238000,Attchd,1991.0,0.0,103.0,13125.0,1104.0,2127.0,833.0,912.0
920,20,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,Ex,TA,CBlock,Gd,TA,No,Gd,528,BLQ,411,245,GasA,Ex,Y,SBrkr,0,0,1,0,1,0,3,1,TA,6,Min1,1,TA,Unf,2,TA,TA,Y,0,51,0,0,190,0,5,2008,WD,Normal,176500,Attchd,1990.0,0.0,87.0,11029.0,1184.0,1414.0,601.0,1414.0
921,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,Gd,Gd,PConc,Gd,Gd,No,Gd,814,Unf,0,114,GasA,Ex,Y,SBrkr,785,0,0,1,2,1,3,1,Gd,7,Typ,0,None,RFn,2,TA,TA,Y,300,87,0,0,0,0,7,2007,WD,Normal,201000,Attchd,1994.0,105.0,70.0,8462.0,928.0,1721.0,471.0,936.0
922,90,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,TA,1084,Unf,0,188,GasA,Gd,Y,SBrkr,928,0,2,0,2,2,4,2,TA,9,Typ,0,None,NoGarage,0,NoGarage,NoGarage,N,0,70,0,0,0,0,9,2008,WD,Normal,145900,None,2005.0,0.0,67.0,8777.0,1272.0,2200.0,0.0,1272.0
923,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Gd,28,Unf,0,1288,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Fin,2,TA,TA,Y,100,0,0,23,0,0,10,2006,New,Partial,169990,Attchd,2005.0,0.0,65.0,10237.0,1316.0,1316.0,397.0,1316.0
924,120,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,Gd,TA,PConc,Gd,TA,No,Gd,165,GLQ,841,598,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,2,1,Gd,5,Typ,1,Fa,RFn,2,TA,TA,Y,0,69,0,0,0,0,7,2008,WD,Normal,193000,Attchd,1993.0,0.0,50.0,8012.0,1604.0,1617.0,533.0,1617.0
925,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,TA,Gd,CBlock,Gd,TA,No,Gd,625,LwQ,1061,0,GasA,TA,Y,SBrkr,0,0,1,0,2,0,3,1,TA,7,Typ,1,TA,Unf,2,TA,TA,Y,384,131,0,0,0,0,5,2006,WD,Normal,207500,Attchd,1980.0,157.0,79.0,10240.0,1686.0,1686.0,612.0,1686.0
926,20,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,Av,Gd,767,LwQ,93,266,GasA,TA,Y,SBrkr,0,0,0,1,2,0,3,1,Ex,6,Typ,0,None,RFn,2,TA,TA,Y,180,0,0,0,0,0,3,2008,WD,Abnorml,175000,Attchd,1977.0,0.0,,15611.0,1126.0,1126.0,540.0,1126.0
927,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Gd,0,Unf,0,1181,GasA,Ex,Y,SBrkr,1140,0,0,0,2,1,4,1,Ex,10,Typ,1,Gd,Fin,3,TA,TA,Y,104,100,0,0,0,0,5,2007,WD,Normal,285000,BuiltIn,2003.0,340.0,93.0,11999.0,1181.0,2374.0,656.0,1234.0
928,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,TA,552,Unf,0,280,GasA,Gd,Y,SBrkr,880,0,0,0,2,1,4,1,TA,9,Typ,1,Gd,RFn,2,TA,TA,Y,0,43,0,0,0,0,4,2008,WD,Normal,176000,Attchd,1968.0,342.0,,9900.0,832.0,1978.0,486.0,1098.0
929,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,Gd,0,Unf,0,1753,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Ex,7,Typ,1,TA,RFn,2,TA,TA,Y,202,151,0,0,0,0,6,2009,WD,Normal,236500,Attchd,2001.0,0.0,,11838.0,1753.0,1788.0,522.0,1788.0
930,60,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,No,Gd,0,Unf,0,964,GasA,Gd,Y,SBrkr,1243,0,0,0,2,1,4,1,Gd,8,Typ,1,TA,Fin,2,TA,TA,Y,0,0,0,0,0,0,11,2006,WD,Normal,222000,BuiltIn,1997.0,285.0,,13006.0,964.0,2236.0,642.0,993.0
931,20,RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,Gd,16,Unf,0,1450,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,7,Typ,0,None,Fin,3,TA,TA,Y,100,18,0,0,0,0,7,2009,WD,Normal,201000,Attchd,2007.0,0.0,73.0,8925.0,1466.0,1466.0,610.0,1466.0
932,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,TA,338,Rec,466,121,GasA,Ex,Y,SBrkr,0,0,0,1,1,0,2,1,TA,5,Typ,0,None,Unf,1,TA,TA,Y,0,0,0,0,0,0,7,2009,WD,Normal,117500,Detchd,1965.0,0.0,70.0,9100.0,925.0,925.0,429.0,925.0
933,20,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,Ex,TA,PConc,Ex,Gd,No,Ex,0,Unf,0,1905,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Ex,8,Typ,1,Gd,Fin,3,TA,TA,Y,0,191,0,0,0,0,3,2007,WD,Normal,320000,Attchd,2006.0,302.0,84.0,11670.0,1905.0,1905.0,788.0,1905.0
934,20,RL,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,Gd,20,Unf,0,1480,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,6,Typ,0,None,RFn,2,TA,TA,Y,192,36,0,0,0,0,8,2009,WD,Normal,190000,Attchd,2004.0,210.0,63.0,8487.0,1500.0,1500.0,570.0,1500.0
